contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,asm_0,entropy_0,asm_45,entropy_45,asm_90,entropy_90,asm_135,entropy_135,Path
182.01355704697886,489.8852754380455,353.8191946308724,460.8764019638767,6.2120357941833495,11.729606774469525,8.50107382550326,11.38989234719157,0.4776355642499581,0.2753298563916505,0.47394173048841925,0.27620577251637074,0.0023732234283742773,0.0009283008329575415,0.002375653749330827,0.0009442629936265312,0.9554049990274404,0.8804204401147293,0.9132685657155907,0.8875041094523943,0.0023732234283742773,7.354751853675337,0.0009283008329575415,8.172001590703491,0.002375653749330827,7.438331869194015,0.0009442629936265312,8.155461388081019,Burgerfix
298.0730201342244,673.1951263456531,462.59561521252823,645.2737264087166,8.879910514541272,15.424665555605715,11.06684563758374,15.241835953335494,0.4178598052376775,0.19985839051373336,0.4050802154789469,0.2020681867110048,0.0007274777412428761,0.00019275107876666112,0.000694405156924853,0.00019597394399992242,0.9584818811841226,0.9062195247566147,0.9355690142568474,0.910106441815789,0.0007274777412428761,8.297990672347415,0.00019275107876666112,9.203612560183922,0.000694405156924853,8.385529203250039,0.00019597394399992242,9.198689272490482,Burgerfix
294.8583445190165,761.582090896807,668.8554362416121,750.153326426735,7.9493512304250356,13.747849195982221,12.318165548098388,13.686230349984346,0.32610933745051823,0.22369132772182534,0.2831977528537625,0.22443956482467395,0.0014681590919327701,0.0008353094542345068,0.0011510472501238321,0.0008315631396904608,0.9293254369643981,0.8176377178699434,0.8392691610628149,0.8203701668322839,0.0014681590919327701,8.009324379992911,0.0008353094542345068,8.416360076574197,0.0011510472501238321,8.241272493437036,0.0008315631396904608,8.414280333514606,Burgerfix
797.4018791946286,1130.9598216296442,755.2167785234877,1135.909328408627,14.86899328859076,18.632899418944955,14.755749440715986,18.76073149858117,0.2794244214135792,0.23063791472350584,0.28818108834519857,0.2297465358692817,0.003228264993068199,0.002350945774806999,0.0038378601564493025,0.002315275138925047,0.8428901859719538,0.7780689425919634,0.8513897398452022,0.7770990089432912,0.003228264993068199,8.160026729296664,0.002350945774806999,8.371541421174033,0.0038378601564493025,8.149430986655165,0.002315275138925047,8.369425569286992,Burgerfix
542.2446085011219,827.184946624014,532.9688590604047,819.3048060898091,11.112975391498816,14.866402414305785,11.764742729306324,15.034818251430163,0.3530668889329478,0.2936749342252258,0.3132988752232872,0.28571557741085457,0.0279676130704943,0.025892417114648562,0.027899266799805846,0.02597444547650723,0.9549077045919007,0.9303955818641924,0.9551714242964409,0.9310646613206482,0.0279676130704943,7.717349652425652,0.025892417114648562,7.960204962055981,0.027899266799805846,7.823955643436477,0.02597444547650723,7.984444872512923,Burgerfix
214.27212527964116,466.9787847394222,327.94684563758335,465.33822800774465,5.820760626398155,10.222512499437002,7.522147651006599,10.290437367686152,0.6581687477088232,0.5086407840771989,0.6338405338872753,0.507945428716384,0.0695973855031555,0.05628600325697869,0.0618353147255629,0.05623221072480238,0.9807206716730232,0.958045089055283,0.9704874586583321,0.9581924820714771,0.0695973855031555,5.6141453525311285,0.05628600325697869,6.272495672070755,0.0618353147255629,5.748477417397206,0.05623221072480238,6.27517127315093,Burgerfix
416.2775838926197,635.0127021305292,517.3178076062679,754.4865096166762,8.982013422818731,12.411377865862002,10.843355704697995,12.953605693437261,0.41448646456471855,0.33193121040101164,0.3699660537384622,0.341813043366334,0.004141898513081597,0.002945536513336242,0.003546161584312912,0.003072000243723131,0.9433161499938079,0.9137598129089576,0.9295305615095003,0.8975333193209447,0.004141898513081597,7.704031237116901,0.002945536513336242,8.041509871613357,0.003546161584312912,7.902511579107244,0.003072000243723131,8.029023982269551,Burgerfix
275.14228187919315,510.802846718622,381.58272930648883,547.724426827621,8.02550335570473,11.384261970181573,9.497270693512297,12.072429169857243,0.3552056147531646,0.2793674481285313,0.3435707954950359,0.28462141354672954,0.0027653318919568215,0.001981126807865813,0.002729937089920877,0.002064604799696192,0.9562487621298339,0.9189467256398425,0.9393716589803993,0.9130868427364917,0.0027653318919568215,7.960448817926824,0.001981126807865813,8.258915393909163,0.002729937089920877,8.042618089038076,0.002064604799696192,8.277165474918002,Burgerfix
405.65539149888883,893.7888383405981,612.4105592841207,738.1099049592234,10.23373601789683,15.605152921039535,12.103176733780508,14.215395702896338,0.30441135762264615,0.24552256169499898,0.3208648135160504,0.23894499304709058,0.0007803642478567119,0.0005857458653880254,0.0009071983744476166,0.0005530302834639752,0.9633111281503075,0.9190900018190886,0.9445066086516414,0.9331777668170398,0.0007803642478567119,8.486163524399227,0.0005857458653880254,8.748584385791496,0.0009071983744476166,8.486261165997401,0.0005530302834639752,8.73775163290824,Burgerfix
637.4310514541382,782.4519165803243,446.5006263982132,822.8649610377846,14.711140939597477,16.97387505067339,12.189664429530286,17.039818026215034,0.15116445239900372,0.10979752512267134,0.15597987936700478,0.11558670402334222,0.00025163431076674246,0.00019553063518445272,0.00026024153066175914,0.00019924753106568334,0.8737068025023595,0.8450309661614596,0.9113618777785697,0.8370243773167512,0.00025163431076674246,8.91865290124675,0.00019553063518445272,9.063708322429845,0.00026024153066175914,8.828703703251916,0.00019924753106568334,9.054510216193167,Burgerfix
263.9893512304245,548.0729246430338,394.8003131991061,506.28489707670815,7.382371364653188,11.323589027521333,9.081387024608507,10.763974595738933,0.39510740929647536,0.29327752985900507,0.3877028001675921,0.3205195057456962,0.002081056408870355,0.001317648719826388,0.002117265989019419,0.0015060884428355866,0.9247234774589983,0.8433482667415861,0.887078977589572,0.8552952607092655,0.002081056408870355,7.552905920997586,0.001317648719826388,7.872793261794654,0.002117265989019419,7.59038407650814,0.0015060884428355866,7.806046279378285,Burgerfix
90.01387024608361,249.5324084500752,187.3376733780736,243.95387595153863,5.015749440715922,9.172875095716462,7.713870246085054,9.13868744651146,0.3315714673907059,0.19281084008472293,0.23071337954587853,0.18541741216462346,0.0007455349859115457,0.00037578486887437137,0.0004710508535651431,0.00039082693550289004,0.9804151854503192,0.9451141874843617,0.9587926233910268,0.9463365822884461,0.0007455349859115457,8.055742563323843,0.00037578486887437137,8.579201671161943,0.0004710508535651431,8.415070685574726,0.00039082693550289004,8.57457949626121,Burgerfix
243.1063087248313,544.2572857078505,371.97431767337747,537.9522544029523,5.635794183445118,10.351065267330306,7.554093959731423,10.359983784514268,0.6710339140067803,0.5328999680993954,0.6514775221476574,0.5307310597399658,0.17287509571640913,0.1613425649881746,0.1705801910824838,0.16176269392627823,0.9763329676877851,0.9471282715498317,0.9637873313865486,0.9477407721295759,0.17287509571640913,5.249634569264737,0.1613425649881746,5.85488033112345,0.1705801910824838,5.337027798795023,0.16176269392627823,5.854679319536959,Burgerfix
145.88715883668655,492.1278320796376,455.9762416107419,536.2193594883094,6.3475615212527465,12.584658348723087,11.638165548098383,12.666636637989368,0.31681188211749944,0.19166233532030122,0.2244469569079189,0.1979485048120703,0.0009655981462296311,0.00044028376544218395,0.0005224139052795559,0.0004530220464412624,0.9820812877773438,0.9395433790173681,0.9439281634126457,0.9341255245733294,0.0009655981462296311,8.33482967361523,0.00044028376544218395,8.903768978960885,0.0005224139052795559,8.801427285830469,0.0004530220464412624,8.882362328790084,Burgerfix
305.9751230425045,493.2069276158751,326.3485458612982,511.042385478132,7.407069351230282,10.569478852304075,8.256465324384752,10.700418900049604,0.47284865631108364,0.3903086030957783,0.43172950405713084,0.39604916206904595,0.026141616243512533,0.020834546557297107,0.02338965512064019,0.021174807883603517,0.9697173471506564,0.9512171942373724,0.9676914813022366,0.949453045031324,0.026141616243512533,7.026291025921525,0.020834546557297107,7.3550448567834765,0.02338965512064019,7.14818938303167,0.021174807883603517,7.346468372349191,Burgerfix
226.52281879194396,598.2160713481369,431.95176733780863,581.3569208594237,7.608366890380228,14.064636728075445,10.223982102908112,13.991667042025266,0.4450446466600214,0.2208254510081141,0.41482125773592554,0.21801887183509555,0.0009564333938911543,0.0002907781210142327,0.0008812415857143522,0.0002813408168703709,0.9612974770870923,0.8971179226335098,0.9257357044408606,0.9000134899654383,0.0009564333938911543,8.091618183361062,0.0002907781210142327,8.997515396386438,0.0008812415857143522,8.225554004075333,0.0002813408168703709,9.007238138247244,Burgerfix
359.9929306487719,601.9313544434887,404.91686800894826,584.2314310166164,8.16053691275153,11.808026665465638,9.282595078299652,11.663618755912033,0.490199536204065,0.4283927906425792,0.4530325166661866,0.4279120950192356,0.12450206547252626,0.11594717317905136,0.1207426992778103,0.11593692229671515,0.9621107578652628,0.9367412468322303,0.9573826684191866,0.9386013843360889,0.12450206547252626,6.190645337071032,0.11594717317905136,6.449504043223203,0.1207426992778103,6.298186588180893,0.11593692229671515,6.441352220441695,Burgerfix
220.7168680089465,386.24215125444897,268.52805369127327,412.4454754290338,6.102102908277301,8.511688662672833,6.885190156599439,8.90761677401921,0.5811705209300133,0.5488644964715146,0.5759522309316499,0.5494592300901784,0.22886949937190015,0.21950984608255028,0.22927952594727966,0.21939418001585326,0.9751866923021928,0.956730650873294,0.9698116900541395,0.9537951846681972,0.22886949937190015,5.071171320118342,0.21950984608255028,5.22407000027727,0.22927952594727966,5.091917882890914,0.21939418001585326,5.237255942115343,Burgerfix
77.58116331096127,366.490563488134,349.570961968683,378.8918967614102,3.0706487695749303,6.985406062789949,6.5659507829976285,7.101256700148619,0.6843295220390453,0.5791116656241077,0.6064666217474183,0.5777447727452705,0.02544452151804975,0.01824769759755493,0.020615657953345433,0.01827983799389912,0.987278254778194,0.9402052469604247,0.9427085513361287,0.938181979940176,0.02544452151804975,5.651255569430578,0.01824769759755493,6.12903230408707,0.020615657953345433,6.000144551495167,0.01827983799389912,6.127990584941157,Burgerfix
253.46008948545597,570.0111256249739,440.4124384787492,559.5417773974165,8.455615212528016,14.027881626953786,11.858076062639622,13.587451015720147,0.27771554281104843,0.17865665248337345,0.216889974093778,0.19182409128315034,0.0017035949331611691,0.001177025482695276,0.001406415126445757,0.001185510230825902,0.9696692475411067,0.9317378205720447,0.947278881245021,0.9329928190330017,0.0017035949331611691,8.491615965297646,0.001177025482695276,8.918535163788349,0.001406415126445757,8.754280288935645,0.001185510230825902,8.867910270430938,Burgerfix
467.27834451901964,1358.9174811945468,1195.1954809843487,1453.8970316652426,12.396912751677682,22.389847304175326,20.477270693512562,23.276789333813817,0.17312194893421018,0.09597456129260394,0.1070902574218378,0.09212408031837471,0.0002018127311582032,0.00011544289063427694,0.00012698827380152702,0.00011216220251203239,0.9580279410976664,0.8780281519293177,0.8927341321862451,0.8695087084688057,0.0002018127311582032,9.126720193506204,0.00011544289063427694,9.538317944169762,0.00012698827380152702,9.474232025425552,0.00011216220251203239,9.564963345395316,Burgerfix
